total_output_power,pa1,pa2,pa3
693.03,225,226.17,225.31
694.82,225.22,226.07,225.51
693.73,225.22,226.68,225.83
693.36,225.29,225.98,225.57
694.92,225.3,226.59,226.18
694.14,224.55,226.88,227
696.34,225.58,226.74,226.33
695.86,224.39,227,226.46
695.41,225.51,226.23,225.49
693.18,223.65,225.01,225.96
691.84,223.75,224.8,225.76
695.25,224.49,225.88,226.73
694.36,224.83,226.1,227.26
694.52,225.69,226.04,225.98
694.55,224.67,225.69,227.08
695.68,225.72,225.61,226.98
696.36,225.09,226.21,227.19
696.65,225.12,226.66,227.1
694.63,226,226.13,225.52
695.31,224.96,225.49,225.84
694.78,224.51,225.42,227.23
694.73,225.15,225.42,226.09
694.03,224.71,226.22,225.9
697.05,225.01,226.52,225.7
695.31,224.98,225.83,226.1
696,225.85,226.57,226.05
695.86,224.79,226.84,225.51
697.02,225.42,227.01,226.37
697.95,225.42,227.2,226.16
697.15,225.03,226.87,226.62
696.75,224.44,226.24,225.49
695.63,224.57,226.31,225.82
696.63,224.99,225.64,225.86
696.02,225.89,226.76,225.73
697.23,225.56,226.13,226.48
695.25,224.51,225.98,225.55
696.4,225.47,226.16,226.23
693.1,224.33,225.17,225.23
694.09,223.87,225.25,225.45
694.75,223.98,225.21,225.77
694.36,224.6,225.22,225.87
693.46,224.86,225.89,226.01
696.03,224.86,225.79,225.84
696.9,225.35,226.4,226.59
695.15,225.22,226.07,226.09
695.64,225.37,226.53,226.25
695.96,225.24,226.57,226.89
694.98,224.27,225.62,226.03
697.01,225.53,226.55,227.07
695.03,225.27,226.11,225.86
667.31,207.87,215.06,219.54
665.31,186.01,203.33,195.34
688.07,214.53,218.43,219.85
644.79,170.57,171.08,169.32
697.57,225.29,226.33,225.85
694.47,225.31,225.21,226.08
696.15,226.07,225.64,226.31
695.91,226.47,226.57,225.99
697.66,226.93,227.05,223.05
696.99,225.29,226.53,223.58
693.92,223.73,226.97,223.86
693.74,223.67,227.53,223.97
695.98,224.3,227.61,224
695.98,223.85,227.09,224.24
695.98,223.85,227.09,224.24
697.28,226.59,226.44,228.12
694.67,224.46,226.57,226.54
697.61,226.29,225.75,228.47
696.05,225.61,226.22,228.71
696.64,226.52,226.89,224.26
694.92,224.85,227.38,224.2
695.74,226.41,226.77,225.06
700.22,227.06,227.42,223.87
697.9,226.65,226.87,224.61
697.92,226.05,226.88,223.77
694.98,224.52,227.83,224.9
694.75,223.97,227.58,223.99
694.08,223.97,227.58,224.01
694.08,223.97,227.58,224.01
696.63,225.42,225.72,228.36
697.3,225.44,225.26,227.5
696.62,225.31,225.5,227.5
696.98,226.59,226.49,227.14
697.41,225.48,225.08,227.62
695.74,225.55,225.86,226.49
695.76,224.56,227.83,224.34
696.61,225.3,227.42,225.35
699.84,227.11,225.83,227.33
694.68,224.75,226.89,224.33
695.1,224.68,227.44,224.28
697.56,225.47,227.73,224.83
697.25,225.49,228.13,224.9
694.33,225.12,226.77,224.7
695.07,226.16,226.98,224.51
696.63,224.39,228.05,225.12
695.82,223.95,227.45,224.86
695.19,224.85,227.19,223.94
693.94,225.64,226.74,224.29
694.43,225.02,227.13,224.48
696.78,225.19,227.15,224.87
695.03,224.65,226.96,225.29
695.98,225.41,227.2,224.08
695.64,224.63,228.2,224.67
696.51,225.91,224.68,225.96
696.74,225.51,224.96,226.25
696.42,226.38,224.82,226.79
697.91,225.59,225.65,225.07
697.61,225.62,228.03,224.67
695.89,225.23,224.83,225.93
697.05,224.95,225.1,226.75
698.09,224.26,225.64,227.62
696.53,224.52,225.69,227.08
694.69,224.04,224.75,226.3
696.45,225.16,225.22,226.31
696.52,223.95,226.46,225.47
697.04,223.75,224.92,226.81
694.4,224.29,224.52,226.66
695.58,225.87,224.98,226.65
696.63,224.6,225.5,227.08
697.45,225.02,225.53,227.4
697.09,225.53,226.36,226.18
695.27,224.01,226.38,224.58
695.95,226.09,226.45,224.78
694.1,224.82,226.89,224.18
697.16,225.07,226.23,227.15
698.38,225.76,225.94,227.61
695.96,225.01,225.44,226.86
694.23,224.48,224.9,226.57
693.68,224.92,225.15,226.89
694.97,224.5,225.71,226.68
694.11,224.5,225.03,226.47
696.3,225.32,225.74,226.69
694.73,224.87,224.73,225.78
695.69,225.45,226.85,225.14
696.36,224.84,227.75,224.72
697.11,224.64,227.45,224.92
697.05,225.92,227.51,224.94
697.82,225.42,227.73,225.36
696.01,225.02,227.22,226.16
696.92,224.19,227.99,225.98
696.43,225.29,226.84,226.68
696.94,224.69,228.12,225.99
695.92,224.84,227.28,225.1
695.06,224.96,227.52,224.39
694.74,225.1,227.31,224.28
692.44,225.1,226.55,224.17
694.07,225,225.41,227.12
694.37,224.72,225.21,228.06
694.37,224.6,224.68,227.62
693.92,225.88,225.32,226.79
693.71,224.81,225.75,224.43
691.47,223.3,225.29,225.69
692.44,224.74,225.23,225.05
694.11,225.36,225.98,227.6
697.89,225.73,227.07,226.65
694.73,224.88,225.75,227.83
699.48,225.98,227.84,227.26
696.08,225,227.81,226.78
696.62,225.02,227.68,227.19
695.14,224.39,226.75,226.6
696.14,225.24,226.68,227.24
695.97,225.13,226.35,226.87
698.24,225,227.08,227.39
697.24,224.45,226.79,227.37
694.67,223.51,226.17,226.25
695.9,226.13,227.07,226.35
695.01,225.42,226.4,225.49
691.68,224.5,225.12,223.74
691.08,224.82,225.04,223.91
691.51,224.3,225.73,224.77
692.83,224.64,225.46,224.74
693.68,225.09,226.53,226.35
697.4,225.66,226.85,226.98
692.33,224.14,226.03,224.59
694.13,224.68,225.72,228.26
696.18,224.25,227.1,227.83
693.71,224.81,225.74,225.71
696.25,225.3,226.03,226.45
695.45,224.47,226.47,226.9
695.22,225.28,226.57,226.46
696.78,224.88,226.94,226.7
695.16,224.12,226.91,226.32
697.36,226.18,226.72,228.17
698.5,225.71,227.31,226.42
694.7,224.29,226.48,225.32
695.57,224.85,226.91,225.52
696.03,225.32,226.52,225.41
697.95,224.82,227.79,227.39
696.48,225,226.12,225.7
696.77,225.42,227.13,225.2
698.66,226.08,227.24,225.92
697.55,225.73,226.97,225.63
692.52,224.5,226.07,224.3
694.17,224.42,226.73,225.44
692.82,224.69,225.51,224.62
695.03,224.71,226.24,227.5
691.09,225.03,225.26,224.66
694.3,225.18,226.54,225.55
692.09,223.83,225.49,224.64
693.43,225,225.11,224.17
694.79,224.27,226.66,225.34
693.09,224.96,225.26,224.2
692.13,224.6,224.83,224.12
692.16,225.02,225.01,223.44
697.56,224.98,226.3,227.04
692.94,225.29,225.17,224.34
695.31,225.46,227.1,226.26
697.62,224.5,227.2,225.69
695.87,224.6,226.46,227.37
698.3,225.87,227.14,227.84
696.54,225.21,226.94,227.1
692.86,224.66,226.35,226.22
695.89,223.41,227.6,226.19
696.43,224.97,227.21,226.8
697.23,225.31,226.89,225.84
696.03,224.68,226.89,226.41
698.75,224.87,227.07,227.8
697.9,224.87,226.93,227.88
699.23,225.5,227.32,228.48
697.58,225.83,227.27,227.1
699.36,225.96,227.44,227.83
695.44,225.95,225.98,225.79
693.69,225.2,225.75,225.55
697.54,225.02,226.8,227.87
698.27,224.5,227.44,228.15
695.4,224.12,226.77,226.98
696.75,225.57,227.35,226.78
695.6,225.27,226.93,227.82
694.82,224.12,226.55,226.84
693.42,224.2,226.16,226.26
692.83,223.99,226.29,226.57
693.8,224.08,226.75,227
694.65,224.88,226.02,226.3
694.56,224.49,226.67,225.85
696.01,225.84,226.75,226.07
694.24,225.69,226.54,226.66
690.83,224.83,225.18,224.76
693.07,223.64,226.35,224.27
692.59,225.3,226.54,225.05
691.96,225.18,226.44,224.39
693.69,225.24,227.94,225.04
692.7,225.03,227.15,224.61
693.52,225.41,226.96,224.64
692.53,225.51,226.46,225.72
692.19,225.32,225.83,225.53
696.2,225.53,226.95,226.6
696.68,225.72,225.9,227.32
695.26,224.35,224.81,227.44
695.65,224.73,226.74,226.34
698.57,225.52,227.49,226.55
696.02,225.87,225.57,227.26
696.66,225.42,225.98,227.22
695.69,224.29,225.92,226.68
697.25,225.16,227.85,227.11
697.49,225.41,227.3,226.39
696.26,225.26,226,225.49
695.47,224.89,226.64,227.62
696.07,224.5,226.72,225.96
692.28,225.4,226.07,224.46
697.58,224.58,227.81,226.98
693.21,224.31,225.05,227.62
695.24,225.22,225.23,227.62
694.73,224.51,224.86,227.4
696.77,224.66,227.48,227.84
697.18,225.02,226.88,227.4
697.71,225.66,227.21,226.87
698.63,225.84,227.95,226.66
697.55,226.17,227.52,227.08
695.71,225.42,226.58,226.2
695.76,224.67,222.56,225.71
694.86,225.06,226.77,225.33
693.43,224.19,226.31,225.33
694.65,225.68,226.57,225.65
692.53,224.23,226.36,225.65
695.38,224.89,226.57,226.81
690.86,225,225.22,224.62
693.37,224.88,225.79,224.93
692.91,224.18,226.26,225.27
691.18,223.83,225.67,224.6
692.93,225.31,224.94,224.97
694.34,225.42,225.53,225.26
692.2,224.99,225.53,224.37
694.72,225.42,225.94,225.24
692.45,224.79,225.23,224.36
691.68,224.26,225.46,224.52
691.07,224.31,225.18,224.77
694.19,225.61,227.62,224.74
694.38,226.34,227.62,224.09
692.77,224.71,227.57,224.28
690.57,225.42,225.21,224.49
693.7,225.46,226.65,226.13
693.24,224.64,226.37,227.32
694,224.5,226.45,226.89
694.37,223.93,225.88,227.11
694.58,224.08,226.53,226.55
694.95,224.85,226.7,226.84
692.46,224.13,226.34,226.13
694.08,224.19,226.57,226.9
694.17,223.77,225.58,226.81
693.69,225.14,225.61,226.55
695.57,225.27,227.62,227.97
693.78,224.97,226.41,226.89
692.48,224.07,226.09,226.43
694.87,224.71,226.41,227.35
694.36,225.01,226.37,226.58
695.69,224.5,226.54,227.22
695.69,224.86,226.67,227.26
695.22,225.84,227.03,225.78
694.65,224.12,226.25,226.9
695.21,224.6,226.68,226.11
694.31,224.22,226.65,226.62
693.42,224.82,225.53,226.04
692.78,224.28,225.82,226.26
693.34,224.39,225.82,226.35
693.64,225.22,226.14,226.59
694.12,225.73,226.67,226.48
693.47,224.56,226.69,226.81
691.76,223.31,226.25,227.47
672.96,215.82,221.75,221.33
692.47,224.38,226.89,226.26
693.36,224.51,226.86,224.81
692.83,223.54,227.62,224.44
693.1,224.12,227.51,224.42
693.1,225.09,227.49,224.9
693.42,224.17,228.17,224.44
695.07,224.84,228.09,225.41
691.75,224.68,225.64,225.3
692.15,224.6,225.53,224.69
694.41,225.08,226.45,225.71
692.35,225.44,225.42,224.99
693.06,224.73,225.22,224.87
692.93,224.74,226.35,225.52
692.77,225.37,226.77,225.97
693.05,224.64,226.66,225.92
691.18,223.93,226.56,225.62
693.37,225.07,226.36,225.93
693.16,224.38,226.76,225.54
693.76,224.81,226.67,225.52
693.29,224.13,221.98,225.53
692.48,224.71,225.85,225.3
692.55,224.41,226.01,225.16
692.79,224.2,225.91,225.12
691.82,224.8,226.06,224.59
692.06,224.83,226.42,225.33
693.31,225.52,226.39,225.53
693.04,225.63,226.36,225.24
691.51,225.41,226.46,224.69
690.54,224.94,225.88,225.2
689.92,224.18,225.45,225.17
691.79,224.78,226.04,225.31
693.8,223.65,227.41,225.01
694.69,224.86,226.77,225.12
693.23,224.77,226.99,225.12
692.8,224.28,226.08,224.54
692.39,224.49,225.65,224.63
690.96,224.6,225.48,224.65
693.87,224.64,227.64,224.41
696.33,226.77,227.17,225.99
693.17,226.07,227.14,224.79
692.7,225.45,226.04,225.01
691.79,224.26,226.63,225.12
692.86,225.24,226.99,225.09
691.22,224.5,226.75,225.12
690.28,224.31,226.68,224.81
690.21,224.89,225.83,224.3
689.92,225.63,225.96,224.58
690.61,225,225.86,224.87
690.33,225.43,226,224.58
692.54,225.67,227.93,224.18
690.42,225.3,226.42,225.02
690.24,224.58,225.77,224.55
691.9,225.41,226.68,225.62
692.15,225.13,226.89,226.15
692.82,224.76,226.9,225.57
689.13,224.27,226.33,225.01
691.26,224.78,226.22,224.8
690.95,224.39,226.13,225.3
689.77,224.93,226.19,224.56
692.48,224.07,226.69,225.5
689.9,224.49,225.53,224.6
691.49,225.04,225.85,224.69
691.61,224.21,226.49,225.26
691.37,223.98,225.75,224.76
691.39,224.21,226.46,225.44
691.65,224.89,226.2,224.35
692.65,225.75,226.38,224.87
694.93,225.33,226.8,226.56
693.38,224.17,227,225.88
694.8,225.67,226.89,226.44
692.57,224.7,226.99,224.92
690.09,224.13,226.17,224.45
690.11,224.45,226.87,224.54
690.95,223.9,226.57,225.15
692.28,223.59,226.68,225.87
694.71,225.73,226.34,225.19
694.78,225.55,226.85,226.13
693.1,224.87,226.26,225.33
694.41,225.55,225.87,225.41
694.2,225,226.75,225.47
693.88,224.36,226.22,224.98
693.25,223.63,226.11,225.67
697.28,225,227,226.05
696.02,225.2,226.88,226.91
694.37,223.95,226.77,226.23
694.71,224.67,226.6,226.51
695.49,224.29,226.58,226.16
694.12,224.47,226.9,226.32
693.31,224.63,226.01,226.6
692.22,224.93,225.74,225.35
692.22,224.7,225.4,225.51
688.91,223.7,225.57,225.36
691.43,224.27,225.78,225.12
691.83,224.72,225.81,225.7
691.83,223.98,226.5,226.14
692.23,223.9,226.77,226.57
691.75,224.59,226.1,225.92
692.48,224.41,226.27,225.94
693.1,225.4,226.9,226.2
694.53,224.57,226.68,226.65
694.8,224.9,226.78,226.75
693.24,224.65,226.63,226.36
692.68,224.91,226.79,227.11
694.01,225.42,226.66,226.82
695.27,224.26,227.3,227.08
694.08,225.13,226.45,226.57
694.09,225.16,226.45,226.73
692.89,224.41,225.94,226.14
694.6,225.2,226.49,226.1
694.65,224.15,226.9,226.58
694.91,225.17,226.46,226.79
695.05,225.14,226.91,226.38
694.02,224.7,227.09,226.66
695.29,224.56,226.99,226.75
694.43,224.56,226.88,226.22
691.66,224.39,225.74,226.48
693.98,224.99,227.32,226.19
694.18,225.29,226.7,226.34
692.35,224.39,226.15,226.28
693.46,224.83,226.36,226.89
696.99,225.65,226.36,226.14
691.82,223.78,226.69,225.79
694.95,225.04,226.64,226.1
695.01,224.24,227.26,227.23
693.67,224.6,226.93,226.75
694.43,225.22,226.88,226.61
694.92,225.4,227.19,226.69
694.79,225.1,226.89,227.14
693.76,225.49,226.68,225.52
691.62,225.98,227.18,226.86
691.76,225.56,227.96,226.36
689.38,224.79,226.4,226.11
690.8,224.4,226.72,227.35
691.14,225.18,227.09,225.06
691.78,225.3,227.31,226.01
690.5,224.59,227.84,225.4
689.92,225.14,227.31,225.57
690.79,225.17,227.23,226.4
691.96,225,227.57,227.25
690.39,225.36,227.8,225.07
690.86,225.84,227.7,224.85
691.71,226.48,227.98,224.78
692.27,226.05,227.4,226.77
689.94,226.03,226.99,225.47
691.78,225.75,226.55,226.6
691.17,226.29,226.95,225.02
689.37,225.33,227.13,224.54
689.32,225.21,227.31,224.48
689.85,224.73,227.2,224.35
691.54,224.52,226.99,226.1
690.9,225.42,226.99,224.5
694.98,226.21,227.09,225.34
695.16,225.36,227.45,226.51
693.96,225.36,226.32,226.14
694.38,224.71,226.66,226.91
694.89,226.02,226.95,225.85
696.45,225.49,226.7,227.51
694.32,225.45,227.53,225.59
695.07,225.34,227.39,225.73
694,225.58,227.46,224.83
694.85,225.88,227.46,224.62
692.59,224.11,227.08,224.76
695.51,224.82,227.49,225.15
696.47,225.05,228.05,226.42
695.73,224.42,227.52,226.34
694.4,225.24,226.53,226.1
691.17,225.32,225.12,224.91
696.4,226.29,226.49,226.58
696.7,226.47,227.05,226.76
692.93,223.49,226.58,226.63
694.04,224.12,226.71,225.98
694.71,224.88,225.79,225.91
695.4,225.43,226.58,226.37
697.61,225.6,227.52,226.69
694.4,225.26,226.89,226.16
696.24,225.03,227.41,227.26
694.98,224.61,227.81,226.64
695.95,224.81,227.6,226.2
695.31,225.21,227.7,226.62
693.49,224.49,227.56,224.69
692.15,224.09,227.72,224.28
693.06,223.54,226.02,226.22
694.73,224.52,226.81,226.61
694.69,224.19,226.92,225.55
694.85,224.35,227.03,224.98
696.29,225.31,227.45,226.52
695.64,224.96,226.84,226.36
697.66,226.23,227.53,227.19
693.7,224.68,227.41,224.7
693.36,226.21,226.08,225.62
692.7,223.96,226.12,225.06
690.89,223.8,225.01,225.45
693.14,225.09,226.1,225.52
693.52,225.22,226.28,224.79
694.32,224.65,227.68,224.75
695.42,224.89,227.16,226.05
692.15,223.16,226.15,225.65
691.83,224.32,225.98,225.65
693.47,225.62,226.31,225.72
693.79,224.73,226.51,226.48
693.6,223.82,226.1,225.79
696.13,224.5,226.51,226.01
696.37,224.7,227.51,225.34
694.99,223.87,227.08,225.2
695.38,225.17,227.27,224.83
693.48,224.17,225.32,225.47
694.1,225.42,226.28,225.62
693.42,224.78,225.96,225.73
691.62,224.1,225.58,224.99
692.94,224.41,225.91,225.81
693.76,225.32,225.75,225.54
694.69,224.56,227.51,226.31
694.78,225.07,227.96,226.29
694.08,224.29,227.84,225.84
694.08,224.86,226.92,225.63
693.97,224.76,226.87,225.76
692.27,223.89,225.81,225.36
693.68,224.67,226.76,224.71
693.07,224.15,225.32,225.42
693.86,224.02,227.36,225.36
694.11,224.72,227.23,224.91
693.97,224.08,226.98,224.64
694.32,224.95,227.35,224.82
695.08,224.78,227.48,224.92
692.52,224.05,227.28,224.27
694.73,225.74,227.12,225.04
694.81,224.74,227.41,225.43
694.27,225.75,226.67,225.69
694.51,224.43,226.88,226.33
693.24,224.38,226.86,225.14
694.17,224.68,226.81,225.63
693.08,224.69,225.83,225.7
693.23,223.98,225.01,225.76
695.98,226.16,225.4,225.33
694.07,224.64,225.76,225.65
696.01,225.12,226.07,225.59
695.99,226.21,225.48,226.04
695.17,225.68,226.39,224.76
694.98,224.56,227.08,224.71
695.93,225.08,227.27,225.36
696.34,225.23,227.02,225.33
693.75,225.55,225.1,225.94
692.44,224.62,224.92,224.83
692.11,224.07,226.6,225.56
691.82,224.54,225.18,225.53
691.98,224.43,224.62,225.24
691.03,224.44,225.3,225.1
694.64,225.29,226.58,226.34
698.62,225.11,227.49,227.53
696.82,224.9,226.49,226.47
695.92,224.67,227.27,226.08
696.01,225.93,227.3,226.23
694.18,224.73,227.26,226.02
696.63,225.42,227.3,227.19
696.01,225.32,227.09,226.79
696.92,225.33,227.41,226.55
695.42,224.88,227.19,225.15
693.42,224.22,226.46,225.1
693.17,225.03,226.04,224.98
695.12,224.37,226.31,227.31
696.38,224.72,226.69,227.54
695.41,225.05,227.47,226.87
696.98,225.11,227.47,227.28
696.64,225.1,227.09,226.57
695.62,224.09,227.28,226.93
698.27,224.95,228.15,227.17
696.15,225.75,227.74,225.7
697.44,224.46,227.59,226.29
693.82,224.38,226.97,225.46
692.35,224.34,226.99,225.11
692.2,224.18,226.99,225.12
695.41,225.25,226.99,226.76
694.98,224.42,226.59,226.87
695.16,224.13,226.04,226.52
694.74,225.55,226.98,225.96
694.85,225.35,227.16,224.95
696.48,225.46,227.44,226.61
696.85,224.81,227.5,227.39
695.68,225.44,227.09,226.07
695.64,224.31,226.59,226.22
696.4,225.04,226.33,227.04
692.89,224.34,226.28,225.09
696.01,224.23,227.04,224.54
696.72,224.34,227.63,225.61
697.57,225.33,227.08,227.51
696.6,225.73,226.14,225.7
693.79,225.72,226.28,225.13
694.78,225.28,225.64,224.81
693.54,224.39,225.98,224.92
693.4,223.91,225.82,225.28
695.12,225.19,226.66,226.37
696.23,226.11,225.86,226.01
696.4,224.28,226.47,226.31
696.92,224.7,226.56,226.47
696.57,225.58,226.7,226.03
695.92,226.35,225.47,226.9
696.23,225.48,226.17,225.33
697.27,225.93,226.06,225.01
697.66,225.37,226.49,225.78
698.07,225.81,226.82,226.94
693.71,224.77,225.32,225.31
694.12,224.3,226.11,224.93
697.15,224.5,225.74,226.5
696.16,224.48,225.83,225.95
688.75,213.14,212.19,212.11
692.67,224.93,225.06,223.94
694.13,225.71,224.96,225.02
694.17,226.6,225.93,224.83
694.08,224.79,225.84,224.7
692.42,224.41,226.46,223.66
695.51,225.23,226.19,225.43
697.11,225.04,227.37,226.33
694.69,224.27,225.97,226.25
694.86,223.41,226.48,226.36
696.8,225.75,225.73,226.02
695.05,225.93,225.12,224.89
695.03,226.05,225.49,224.8
694.27,225.62,226.03,225.12
695.13,225.35,225.6,225.65
693.7,224.3,226.05,225.31
693.64,223.93,225.62,225.56
692.03,224.01,226.15,224.88
692.51,224.99,226.35,223.98
695.97,225.77,226.89,226.59
693.18,224.81,225.7,225.52
693.76,223.67,227.3,225.41
695.7,225.46,227.25,225.63
696.63,226.99,227.72,226.16
697.36,226.99,227.01,225.83
696.85,226.54,227.14,225.31
695.98,226.8,226.88,226.68
695.6,225.84,227.24,225.71
695.05,225.58,227.16,225.72
694.47,225.3,225.79,225.61
691.47,225.54,225.35,224.73
694.42,226.52,226.5,225.23
696.19,226.83,226.99,226
696.07,227.31,226.99,226.05
694.41,226.5,226.49,225.65
691.22,225.4,225.21,225.26
693.54,224.9,225.42,224.85
693.55,224.92,225.32,225.14
692.87,225,225.71,225.12
694.06,224.96,225.14,226.74
694.04,225.56,226.08,226.06
691.18,224.29,225.73,225.14
687.42,224.3,225.56,224.6
688.26,224.93,225.29,224.7
688.67,225.48,226.17,224.66
689.29,225.8,225.51,224.99
688.74,225.35,226.04,225.55
688.47,225.93,225.8,225.36
685.49,225.42,225.11,225.01
688.38,223.94,224.8,226.57
687.64,224.46,225.14,225.72
690.81,224.68,226.28,226.6
692.36,225.74,226.12,226.97
694.13,226.53,226.82,226.55
693.95,225.63,227.29,226.12
695.98,226.47,227.17,226.96
693.1,225.42,224.61,226.04
693.65,226.16,225.79,226.43
693,225.94,226.77,225.34
693.32,225.74,226.66,225.93
691.59,226.11,226.43,226.15
693.16,224.63,225.43,225.29
693.9,224.81,225.32,225.59
694.75,225.35,224.58,226.27
696.62,226.48,226.31,226.48
696.39,225.61,227.87,225.94
696.54,225.65,227.59,225.8
695.69,225.35,226.22,226.75
693.43,224.47,225.96,226.35
693.17,225.33,226.36,225.17
695.02,226.16,226.79,226.08
696.28,225.63,226.77,226.43
695.03,226.43,225.9,226.18
698.15,226.02,226.8,225.76
695.61,225.56,226.08,226.86
692.49,224.67,225.74,226.21
691.61,224.57,225,225.36
690.39,224.76,225.11,224.6
693.8,225.04,226.5,224.57
691.73,223.79,226.22,224.5
690.69,223.98,224.78,224.53
692.65,224.81,226.58,225.06
696.33,225.88,227.37,225.63
695.04,225.84,226.53,224.9
694.26,226.48,226.81,225.8
693.67,225.84,226.45,225.63
695.31,226.37,226.96,225.5
696.12,227.17,227.11,225.85
693.98,225.69,226.4,225.19
694.22,225.68,226.92,225.27
695.62,225.42,227.23,225.32
693.53,224.96,226.05,225.55
694.43,224.73,226.18,225.39
696,225.34,227.09,225.63
695.42,225.72,226.9,225.62
693.31,224.89,225.91,225.73
695.36,225.58,226.92,226.11
695.35,225.17,227.11,226.76
693.22,224.71,224.56,226.85
692.83,224.1,225.15,225.45
694.11,224.81,226.37,224.59
696.35,224.79,226.45,226.08
697.79,224.75,227.65,227.53
696.66,225.56,227.61,226.92
692.29,224.95,225.28,225.81
692.59,224.97,225.73,225
692.94,224.21,227.36,225.07
695.88,225.47,227.15,226.8
692.16,225.23,225.33,225.44
691.83,224.18,225.44,225.48
691.93,224.31,225.29,224.66
692.4,225.21,224.95,225.78
691.5,225.14,224.66,224.71
691.74,224.88,225.18,225.63
692.94,225.28,225.55,225.63
694.06,224.7,225.51,225.61
692.13,224.85,225.32,226.51
691.56,226.73,225.57,226.46
690.34,226.41,226.25,226.43
688.99,224.98,226.12,225.77
687.81,223.46,225.04,224.93
690.72,226.37,225.56,224.91
688.22,224.56,225.93,225.65
688.01,225,226.15,226.37
688.91,225.08,226.36,225.94
690.77,225.41,226.74,226.68
691.67,226,227.04,227.04
689.58,225.68,227.05,227.05
690.48,225.94,226.91,226.71
691.3,227,222.42,226.21
687.65,224.69,225.43,225.41
688.59,226.74,225.21,226.15
687.5,226.02,225.46,225.37
688.37,226.45,224.96,225.02
688.66,224.94,225.62,225.81
690.01,224.37,225.5,225.74
690.57,224.98,225.5,226.36
691.77,225.21,225.4,225.65
691.52,225.2,225.44,226.04
691.18,225.28,225.23,225.27
693.48,225.54,225.48,226.19
693.32,225.36,225.66,225.97
692.56,224.46,225.82,225.77
694.54,225.48,225.46,226.02
693.21,225.77,226.09,226.61
694.67,224.8,225.82,226.45
693.79,225.15,226.37,226.14
695.17,225.6,226.04,225.64
693.66,224.89,226.25,225.9
692.96,223.83,225.95,226.12
692.25,225.27,225.48,225.6
694.47,225.07,226.46,225.7
694.04,225.2,225.61,225.33
695.65,225.62,226.36,225.93
693.58,226.08,226.68,226.39
691.96,224.71,226.57,226.03
684.52,214.03,217.3,217.33
692.34,225.06,226.18,225.75
692.28,224.33,225.67,225.31
695.03,225.25,226.79,226.35
694.07,224.6,226.38,225.51
691.13,224.11,225.42,224.71
693.21,224.44,226.27,225.65
692.16,224.44,225.97,225.34
692.61,224.23,225.6,225.66
693.1,224.46,225.82,226.25
694.09,225.17,226.98,225.92
693.42,224.59,226.38,225.95
694.64,224.84,226.53,226.14
696.3,224.52,226.58,226.83
695.98,224.67,226.56,225.79
694.84,224.18,226.82,225.91
697.53,225.09,227.4,226.56
694.49,224.97,226.73,226.05
694.7,224.5,226.47,226.27
694.73,225.64,226.6,226.14
696.55,225.78,226.73,226.37
694.89,225.27,226.92,226.29
694.08,224.49,225.83,226
694.86,224.71,226.36,226.57
696.83,225.77,226.81,227.39
696.51,224.59,226.55,226.93
695.04,224.08,226.26,226.47
692.77,222.82,225.42,226.06
693.42,224.4,225.85,225.41
693.58,224.14,226.39,226.37
694.74,225.3,226.84,226.61
694.36,224.92,226.77,226.7
696.01,225.32,226.89,227.25
695.67,226.17,227.29,227.51
694.06,224.81,226.25,226.65
694.45,224.63,226.97,226.85
694.08,224.46,226.88,226.65
694.74,224.91,226.61,226.53
695.29,224.79,226.68,226.62
692.88,223.58,226.22,225.13
693.11,224.19,225.32,225.45
695.36,225.12,226.06,227.08
693.79,225.62,226.01,226.81
694.41,225.19,226.46,226.36
695.72,225.56,227,226.79
695.31,225.11,227.11,226.68
694.32,224.5,226.04,226.33
694.26,224.27,226.02,226.05
692.45,223.6,225.96,225.84
695.27,224.97,226.95,226.64
697.85,225.71,227.76,226.97
694.9,225.13,226.17,226.76
696.15,225.48,227.06,226.88
694.89,225.38,226.66,227.56
694.79,226,226.88,226.72
697.24,226.13,227.2,227.18
695.07,224.93,226.99,226.48
695.33,225.07,226.06,226.26
694.69,225.22,226.41,226.6
695.17,224.73,226.09,225.88
695.87,225.21,226.65,226.11
697.39,225.84,227.29,227.08
695.92,224.97,226.96,227.28
694.69,225.76,226.46,226.99
695.98,224.76,227.42,227.51
693.22,225.13,225.92,226.19
695.75,225.8,226.5,226.14
695.45,226.24,227.15,227.2
695.16,225.12,227.66,226.46
694.28,224.06,227.96,225.27
694.42,223.69,227.18,225.44
693.43,224.4,225.21,226.34
693.33,224.9,226.06,224.52
694.17,224.27,226.25,226.72
691.15,223.09,225.31,226.15
693.09,224.22,226.21,226.48
696.26,225.24,227.82,226.79
695.56,225.04,227.54,227.01
693.43,225.85,225.02,227.31
692.35,224.89,226.21,225.57
694.7,225,226.75,226.5
693.72,224.68,226.82,226.41
693.91,224.71,226.84,226.7
693.18,224.18,226.63,225.87
693.02,223.85,226.37,226.36
694.73,224.39,227.84,226.89
695.97,224.4,227.59,226.87
696.63,224.64,227.33,227.03
696.77,225.61,227.02,226.62
696.97,225.59,227.03,226.31
697.14,224.88,227.36,226.85
696.17,224.62,227.12,226.89
693.76,224.3,225.69,225.76
696.31,225.5,226.98,226.36
695.9,224.13,227.09,227.32
693.53,224.21,226.84,226.16
694.36,224.26,226.97,226.94
693.01,223.82,226.47,226.69
692.76,224.19,226.57,226.59
