total_output_power,pa1,pa2,pa3
952.55,298.88,339.06,340.61
957.3,296.85,340.84,341.31
958.37,299.47,340.1,340.99
959.09,298.4,339.94,341.85
956.23,299.21,339.23,341.39
954.51,298,340.18,341.21
955.32,296.84,339.83,341.7
954.96,296.23,339.46,340.58
957.43,297.38,340.32,340.8
954.55,299.04,339.86,339.55
954.99,296.64,339.92,338.38
952.83,296.9,340.13,339.92
956.22,297.02,339.05,340.29
955.06,297.55,338.67,340.34
953.96,296.42,339.39,339.02
955.14,296.32,339.12,339.16
957.02,295.93,339.57,341.66
952.41,297.37,339.42,339.58
951.11,296.49,338.49,339.07
954.2,296.24,340.02,339.76
952.66,296.61,338.12,338.35
957.65,297.67,339.47,342.3
953.24,299.61,339.31,341.5
952.43,296.32,338.56,341.1
953.18,296.05,340.12,340.65
956.26,296.31,339.74,340.33
955.3,299.29,339.74,340.79
951.31,296.42,337.7,341.28
954.81,295.47,339.77,341.02
954.38,295.95,339.9,341.44
951.46,296.19,339.28,340.45
952.66,295.08,338.39,341.18
957.54,296.24,339.75,340.55
952.64,298,339.13,341.48
950.61,296.32,338.85,340.57
955.81,296.03,341.37,341.66
957.73,299.13,339.24,341.37
956.54,299.74,339.65,341.19
955.52,299.16,338.86,341.35
957.85,298.78,341.09,340.64
954.3,299.37,340.49,340.97
953.56,296.54,339.6,340.75
952.52,296.9,338.86,340.16
952.08,296.57,338.29,339.07
954.42,297.05,340.12,340.77
952.79,297.55,340.56,336.51
952.84,296.58,338.71,341.06
953.66,297.06,340.04,340.53
957.41,297.57,340.13,341.19
956.86,298.97,341.22,340.31
953.73,298.25,340.91,340.47
953.28,297.06,339.63,341.22
949.27,296.26,338.38,340.14
952.54,295.54,340.12,340.72
953.02,296.27,339.66,340.17
951.61,297.7,339.65,340.87
949.82,296.48,338.56,340.89
957.17,295.52,340.1,341.67
955.05,298.89,339.79,341.99
952.36,299.16,338.35,340.94
953.56,296.65,338.66,341.13
953.38,297.61,339.11,341.02
951.91,297.55,339.62,339.06
952.15,296.54,340.33,339.77
953.17,295.47,340.42,341.12
952.95,295.94,341.15,341.03
954.26,295.36,339.65,341.03
953.74,296.2,338.89,340.56
954.1,297.74,340.9,340.87
951.02,298.03,339.77,340.28
955.97,297.6,340.91,339.88
956.89,297.74,340.57,340.87
955.1,298.24,339.76,340.02
953.98,297.55,339.03,341.41
950.59,297.06,338.31,338.44
952.5,295.71,339.54,336.66
953.39,298.4,339.8,339.65
952.48,297.26,339.68,338.61
951.96,296.67,339.58,339.89
956.77,296.15,341.32,340.7
953.67,298.31,340.1,339.63
952.82,297.17,339.61,339.94
952,297.21,339.46,339.38
954.99,296.79,339.05,340.61
952.47,296.36,340.5,338.7
950.82,297.56,339.45,338.46
956.35,295.96,339.62,340.8
958.25,299.31,340.57,341.99
956.48,299.68,338.94,341.55
954.1,299.43,339.97,339.35
950.98,296.65,339.92,338.99
952.3,296.32,339.78,339.63
953.17,296.75,340.7,339.34
955.1,297.48,340.44,339.21
952.35,297.48,340.73,338.75
956.36,297.33,339.82,340.41
955.69,297.99,340.68,340.92
955.05,297.12,340.71,339.14
955.71,296.74,340.52,340
955.48,294.82,340.63,339.53
951.91,298.23,339.84,339.15
953.44,296.9,340,339.12
955.33,297.51,339.93,340.35
954.09,297.72,337.58,338.05
956.3,298.75,340.15,341.16
955.05,297.95,338.73,341.66
953.32,296.5,339.37,339.41
952.47,296.77,340.2,338.51
957.23,297.49,340.16,340.83
958.06,298.16,338.58,341.02
957.2,298.3,339.62,340.96
956.29,298.96,339.95,341.51
954.25,297.97,339.37,341.14
951.99,299,339.05,341.54
957.3,294.51,340.26,341.71
955.5,298.76,339.35,341.5
955.86,297.77,339.43,341.66
954.31,298.6,339.23,340.18
955.1,297.64,340.02,340.16
956.48,297.17,339.95,340.65
954.09,298.26,340.17,339.51
953.73,297.76,340.04,338.49
954.61,298.21,340.1,339.92
956.76,297.57,340.62,340.87
956.11,298.1,339.12,339.34
956.53,298.51,340.75,338.29
958.06,298.65,340.09,341.34
955.49,298.31,340.41,339.97
956.73,298.04,340.66,340.19
955.57,298.61,340.14,339.68
954.43,297.44,339.85,340.08
952.28,296.32,340.43,339.35
954.78,297.02,340.16,339.67
954.35,297.8,340.7,340.65
951.62,296.83,341.29,339.6
951.05,296.33,339.23,338.76
952.92,296.07,340.59,339.97
955.89,297.52,340.41,340.24
954.1,298.3,340.25,341.02
955.16,297.48,340.57,340.05
951.73,297.28,339.18,338.65
955.45,296.81,339.94,341.47
953.91,297.38,338.81,339.69
954.3,298.32,339.56,340.31
955.26,297.74,340.89,341.66
953.07,298.03,339.61,341.45
953.87,297.07,339.41,340.97
956.43,296.73,340.42,340.23
954.08,297.94,339.8,339.81
956.33,297.33,340.73,333.04
956.76,297.75,340.4,338.97
954.16,297.98,340.02,339.7
952.44,297.85,339.74,339.94
954.41,297.87,339.19,340.37
952.51,296.8,339.91,338.99
952.13,296.47,339.15,340.63
952.16,296.61,338.57,338.64
953.13,295.94,339.61,337.48
952.55,298.88,339.58,341.42
954.55,296.47,340.77,340.01
953.2,297.49,339.91,340.72
957.58,297.43,340.69,341.66
955.16,299.59,339.43,341.69
953.11,296.43,339.09,341.67
952.8,297.17,340.2,339.6
953.62,296.32,340.41,338.78
951.89,298.61,339.4,339.5
952.73,296.5,339.77,339.58
954.1,297.19,340.24,340.47
953.21,296.98,340.39,340.04
953.71,296.67,339.37,339.05
956.3,296.47,339.94,339.64
955.9,296.61,340.89,340.87
952.8,297.75,338.84,340.24
953.79,297.16,338.99,340.31
955.11,297.52,339.31,341.28
956.03,296.08,339.91,341.61
955.89,296.42,340.7,340.46
955.24,297.76,340.73,339.31
952.51,297.6,339.72,340.11
956.13,296.58,340.22,341.34
954.23,296.87,340.94,339.35
955.55,297.4,339.96,339.65
955.85,297.21,340.41,339.92
953.69,298.04,339.5,339.91
952.87,296.2,339.6,340.78
954.18,296.74,339.24,340.11
953.87,296.75,339.96,339.79
950.28,297.1,338.4,339.33
954.8,296.13,340.12,341.11
953.93,297.4,340.26,339.12
954.61,297.39,339.51,340.41
951.91,296.93,339.58,339.21
955.03,296.72,340.44,339.05
953.24,297.11,340.57,339.69
955.44,297.14,340.71,340.25
951.51,297.06,339.06,338.56
953.69,295.62,340.03,339.98
954.32,296.4,341.05,337.43
955.13,298.33,339.61,340.84
954.79,295.7,339.85,341.19
952.76,297.04,337.17,339.78
956.39,298.46,340.51,340.63
947.78,298.76,337.6,337.59
953.9,295.44,338.74,339.45
951.32,298.1,338.49,341.83
955.98,295.08,339.55,341.83
953.69,299.48,339.31,341.51
951.07,296.19,338.11,338.95
956.24,295.37,339.15,341.02
954.72,298.9,338.7,341.39
957.88,296.1,341.24,341.61
955.75,299.28,340.3,341.66
949.63,298.54,339.12,338.26
952.43,295.64,337.81,339.9
956.48,298.33,339.66,340.52
954.61,298.47,339.07,338.68
958.09,297.78,340.58,341.36
953.2,300.04,338.83,341.67
957.04,297.28,340.25,341.01
958.23,299.3,341.05,341.38
956.9,299.77,341.05,339.71
954.72,299.17,339.05,341.33
952.57,297.39,339.47,339.83
951.7,296.68,340.48,339.91
954.23,294.98,340.25,340.39
953.48,297.71,340.47,339.13
953.99,295.87,339.59,340.56
959.79,296.85,342.14,341.19
955,300.03,339.47,342.14
951.56,296.76,339.78,339.4
953.17,296.78,340.62,340.69
953.85,295.11,340.38,341.37
954.88,297.99,339.93,340.59
954.36,299.2,339.97,340.26
956.34,299.19,341.01,341.35
955.29,298.44,340.21,339.91
956.49,298.06,340.41,340.16
954.03,299.26,339.3,340.42
956.96,298.5,340.56,341.09
953.58,298.38,338.37,340.4
954.92,299.32,338.32,339.85
955.4,298.28,338.53,341.54
956.3,299.46,339.94,341.23
954.66,297.93,339.26,341.35
955.69,298.09,337.59,341.34
956.53,299.47,340.19,340.48
954.67,299.67,339.77,340.72
953.54,298.31,340.53,339.5
956.69,296.9,340.26,340.13
953.69,297.77,339.78,339.89
953.71,296.93,339.47,340.56
955.42,296.86,339.78,340.89
955.02,297.03,340.35,339.63
957.33,298.32,340.25,340.51
954.01,298.32,339.82,340.5
955.35,297.02,339.64,339.5
953.54,297.48,340.22,340
956.3,295.69,340.25,340.48
954.65,298.01,339.61,337.59
958.41,298.3,341.13,339.55
955.77,299.03,339.67,340.66
954.93,296.47,339.95,340.08
953.73,296.6,339.78,340.12
953.73,297.19,339.66,340.08
956.19,296.34,340.39,340.99
955.74,297.18,340.22,340.6
954.47,297.04,340.15,340.68
949.17,297.1,339.13,337.69
953.53,296.05,339.56,340.6
953.74,295.62,339.56,340.59
950.76,296.65,339.69,339.48
951.31,296.94,339.52,337.17
952.94,296.92,340.44,337.89
956.43,297.47,339.35,338.6
954.08,298.39,339.78,341.35
954.88,297.59,340.9,339.37
949.03,296.77,340.55,337.28
955.41,295.33,340.89,340.85
954.2,297.15,339.46,341.36
952.48,296.34,339.36,339.15
953.04,296.9,339.55,338.84
952.79,297.17,338.92,339.9
954.1,298.05,340.42,340.27
952.8,297.66,340.13,341.25
951.46,295.67,339.72,340.61
952.78,295.97,338.54,341.19
956.3,296.17,339.6,340.25
955.52,298.74,340.77,340.65
950.82,297.52,339.78,339.02
953.35,297.12,338.78,340.99
952.94,296.87,339.05,340.7
953.46,296.19,339.94,339.35
951.62,296.77,339.21,338.7
953.02,296.83,340.25,339.44
954.1,296.7,340.21,339.94
952.32,297.24,339.65,338.39
951.34,295.96,340.72,337.54
951.5,294.93,340.1,339.79
957.2,294.64,340.09,340.55
958.39,299.44,340.19,340.77
955.66,299.6,340.67,340.9
953.79,296.76,338.66,340.15
958.5,299.27,339.74,341.6
955.84,300.12,340.56,340.8
953.65,299.23,340.43,340.14
952.75,297.36,338.97,339.36
951.23,296.9,339.9,339.16
952.83,297.62,339.94,338.22
949.29,297.17,339.14,337.92
952.82,296.05,339.8,339.96
950.38,297.34,338.65,338.13
952.09,295.6,339.78,339.36
948.62,296.32,339.47,338.52
952.43,295.6,340.99,341.54
952.89,295.89,340.09,339.94
951.44,297.19,339.86,340.27
953.98,296.9,340.1,340.58
952.62,297.86,340.07,341.1
956.78,296.09,340.49,340.55
953.21,297.23,340.28,338.38
952.76,297.74,341.01,340.24
952.39,297.03,339.62,341.03
955.72,296.19,339.64,341.16
955.07,296.46,340.22,340.52
954.86,297.32,340.63,339.32
952.2,298.12,338.97,340.25
951.45,296.27,339.56,339.79
954.14,296.46,340.25,340.26
955.31,298.14,341.37,340.26
953.87,299.52,339.14,338.74
954.14,298.26,340.39,341.85
952.8,297.75,339.14,341.47
951.92,296.63,338.68,340.58
951.83,295.61,339.6,338.74
955.89,296.89,338.86,339.9
957.24,297.75,335.48,341.55
953.21,297.69,340.27,342.05
952.97,295.45,339.95,341.19
951.71,296.15,339.65,339.77
952.54,296.55,340.3,341.19
953.81,296.62,339.13,341.35
954.99,297.35,340.94,340.99
951.3,296.94,339.52,339.18
950.2,296.74,338.22,341.35
953.26,295.62,339.47,341.99
953.17,296.04,339.76,340.79
952.42,296.32,340.57,339.94
953.99,297.69,340.57,339.63
952.23,298.03,340.41,338.65
954.39,297.31,340.66,339.64
954.15,298.47,340.96,340.59
953.24,298.28,339.31,338.69
951.91,298.26,338.7,338.91
953.18,295.72,338.7,339.59
950.66,296.62,340.01,339.27
953.21,295.33,340.56,339.8
952.83,296.62,340.58,339.74
957.03,297.59,340.33,341.35
952.54,298.96,340.36,341.13
953.16,296.16,339.27,341.36
957.29,294.67,340.03,341.66
952.97,298.11,339.07,340.79
949.92,297.31,337.52,340.92
954.7,294.89,340.66,341.03
955.34,297.59,339.81,341.43
950.64,296.99,340.1,339.45
950.23,296.75,338.98,338.51
955.89,296.64,339.44,340.24
953.23,299.07,339.5,340.66
951.72,296.75,339.91,339.74
953.66,297.19,339.3,340.32
956.03,298.89,339.92,341.29
955,299.31,340.41,341.01
950.4,297.79,339.35,340.37
950.09,296.21,338.73,340.19
951.09,295.02,339.62,341.19
954.07,295.65,339.57,340.25
953.65,298.48,340,341.78
950.15,296.79,339.47,338.23
951.86,297.48,339.78,338.16
952.06,296.71,339.49,341.18
952.17,296.4,338.67,341.54
953.8,295.9,339.25,340.46
951.28,297.2,339.36,338.22
951.2,296.48,339.79,339.97
953.05,296.4,339.47,338.36
951.34,296.47,339.04,338.25
954.1,296.61,340.37,338.77
953.65,296.68,339.94,339.63
956.3,297.78,340.88,339.63
953.69,298.88,340.76,338.52
954.14,298.59,341.05,341.19
952.43,298.03,339.39,340.87
954.6,296.96,338.89,340.83
955.87,297.25,340.41,340.24
952.41,298.29,339.69,339.63
955.39,296.88,340.58,340.64
953.32,298.76,339.62,338.48
955.93,296.44,340.42,340.65
954.23,298.53,339.47,341.29
954.04,296.96,340.6,338.24
955.52,296.77,341.36,341.5
953.65,297.85,339.14,340.11
955.89,296.3,340.36,341.22
954.29,299.03,339.82,340.34
953.59,297.79,339.03,340.89
952.9,297.25,339.95,338.42
953.83,297.63,338.51,341.17
954.8,298.22,338.59,340.82
953.82,297.16,340.2,339.95
949.77,297.31,337.99,339.15
953.03,297.1,339.84,339.46
952.48,298.35,339.33,341.1
953.12,296.23,340.57,340.86
954.07,297.43,340.09,338.38
952.35,297.06,339.45,339.69
952.53,297.13,339.97,339.86
951.49,296.72,339.73,338.52
953.09,297.02,339.76,339.47
953.69,297.3,340.09,339.14
953.87,298.32,340.38,340.11
955.3,297.92,340.12,339.94
955.24,297.86,340.8,339.69
952.6,298.03,340.64,339.08
953.18,296.69,339.93,339.28
948.87,296.75,337.6,337.12
957.24,298.05,339.92,341
955.66,298.36,339.75,341.51
957.74,295.78,339.5,341.15
955.41,297.22,339.25,341.5
954.06,297.74,340.57,339.65
952.51,297.31,339.29,338.18
956.06,297.01,340.57,340.87
954.43,298.03,340.12,340.13
955.04,297.95,339.27,340.6
955.3,297.15,340.71,339.59
955.54,297.66,340.11,339.03
955.46,297.77,340.39,341.82
952.33,297.05,339.16,339.72
953.93,296.53,339.14,338.7
951.8,296.61,340.57,338.6
953.2,295.87,341.08,338.17
953.83,296.85,339.26,341.49
953.91,295.82,339.87,340.7
955.34,296.25,339.94,339.12
954.37,296.61,340.14,339.63
956.04,296.75,341.52,339.99
956.64,297.71,338.81,341.36
954.54,299.41,338.69,341.66
954.07,296.63,339.03,340.06
953.33,297.95,338.8,341.05
952.68,296.18,338.44,340.64
955.77,296.82,339.64,340.75
954.87,299.43,340.41,341.21
952.8,296.32,339.7,338.53
952.63,296.47,340.16,338.4
954.94,297.42,339.32,339.66
951.53,296.38,340.2,340.74
953.11,295.58,340.6,341.36
954,297.72,340.55,340.69
951.92,297.56,339.03,338.22
953.24,296.32,339.89,340.13
954.21,297.58,340.5,338.31
956.36,298.08,340.86,339.53
951.22,297.55,340.07,339.38
952.97,296.33,340.46,341.66
953.24,297.15,338.54,341.82
951.47,298.48,339.5,341.09
950.8,294.69,339.37,339.45
956.08,297.09,341.26,341.72
955.19,299.05,338.99,341.03
954.07,299.14,339.78,340.24
952.83,298.15,340.73,339.62
951.8,298.03,340.76,338.92
951.54,298.81,339.66,339.07
948.79,297.4,337.6,340.26
952.1,294.97,338.14,341.05
953.54,295.37,339.78,339.81
952.79,296.12,340.46,340.23
950.58,297.71,339.6,338.93
949.47,298.22,339.26,338.09
950.45,297.63,340.47,340.8
951.3,288.94,340.43,337.85
949.28,295.03,340.09,337.76
953.14,295.5,339.95,338.95
953.59,296.71,341.29,340.23
954.89,297.16,340.8,338.83
954.3,297.39,339.63,339.81
952.71,297.37,339.66,339.19
951.46,296.92,339.38,338.85
952.59,296.41,340.84,339.66
949.24,296.7,338.67,338.16
951.91,296.09,340.74,339.31
955.04,296.61,340.74,340.06
954.61,297.4,340.11,339.83
953.66,298.71,340.07,339.93
953.32,296.33,340.34,339.38
954.62,298.15,341.06,340.86
954.81,297.12,339.74,340.26
954.72,297.35,340.52,340.55
951.01,297.19,339.61,339.34
951.22,294.9,340.02,338.16
953.78,296.42,340.42,339.04
953.86,297.56,339.63,340.78
953.24,297.78,338.14,340.29
951.99,296.7,338.38,341.32
955.86,297.16,339.82,340.75
956.32,297.01,340.73,341.51
954.04,297.72,339.61,340.5
953.17,296.91,340.97,339.82
952.57,295.61,339.74,340.72
949.68,295.41,339.4,338.46
951.9,295.69,339.86,338.83
948.86,296.54,339.31,337.75
955.27,296.66,339.31,339.92
953.62,298.76,339.15,338.59
954.44,298.68,340.13,339.06
951.8,297.54,340.24,338.81
952.38,296.71,339.47,338.38
953.69,297.91,340.85,339.34
953.77,297.07,340.45,339.91
952.04,290.38,340.25,339.79
950.96,295.86,339.45,340.58
954.18,295.93,340,339.8
955.94,296.56,339.8,340.73
954.65,296.58,340.8,340.46
953.73,296.81,339.93,339.11
950.51,297.63,340.09,339.72
949.37,296.01,339.43,338.37
950.23,295.91,339.95,339.52
953.19,295.93,340.57,339.31
951.92,299.53,340.91,340.27
952.7,295.3,339.1,340.67
954.68,296.61,339.68,340.44
954.75,296.18,338.96,339.41
953.09,297.97,340.14,341.19
952.58,295.48,339.47,339.77
954.66,297.4,340.27,339.81
953.22,297.48,340.62,339.54
949.2,295.57,339.58,337.82
951.71,295.54,339.78,338.06
955.85,297.6,340.26,340.39
952.84,297.16,340.22,333.34
952.32,295.62,340.7,339.08
953.58,295.88,340.51,340.28
953.65,297.76,340.1,340.51
955.46,297.63,339.47,339.78
952.32,297.77,339.47,340.04
952.84,297.76,339.47,340.65
953.87,297.19,339.93,340.36
957.17,296.49,340.16,341.08
954.17,298.89,339.23,339.42
952.01,296.68,338.72,341.03
951.01,296.86,339.31,338.67
954.51,295.91,339.92,340.21
952.13,296.98,339.93,340.94
952.89,297.26,340.1,340.33
950.81,295.57,340.11,340.68
950.92,295.83,339.18,340.43
955.03,296.52,340.32,340.57
955.96,297.78,340.53,339.69
951.89,295.53,340.74,337.75
950.84,296.48,339.34,341.21
950.84,295.28,339.92,338.91
955.85,294.52,340.1,339.31
955.44,295.64,340.9,340.29
955.81,296.61,340.26,340.87
954.41,296.47,338.8,339.98
957.15,297.04,339.61,339.71
953.87,298.07,339.98,339.02
953.52,296.92,339.81,337.51
955.48,298.1,340.13,338.74
953.99,298.38,340.29,339.21
951.15,297.06,339.03,339.89
955.61,295.08,339.53,339.83
957.2,299.88,339.79,340.38
954.05,299.87,340.25,339.64
955.87,297.43,340.15,340.35
956.57,298.45,340.22,341.02
957.06,298.59,339.89,340.37
958.52,299.11,339.96,339.67
954.12,299.63,339.65,339.43
955.03,299.48,338.7,337.73
955.45,297.58,338.86,338.24
951.87,299.7,338.18,337.91
956.87,298.68,339.15,340.29
954.02,299.59,338.3,339.09
957.24,298.42,338.54,341.35
958.06,299.46,341.18,341.67
955.43,299.19,339.17,341.35
955.61,298.76,338.94,341.35
955.04,298.76,338.59,340.87
957.42,298.75,339.72,341.31
952.86,299.76,339.54,339.01
953.03,297.26,340.11,338.39
955.63,296.2,338.83,340.33
952.65,296.77,338.92,341.07
954.67,295.84,340.04,341.11
957.26,295.85,340.4,339.94
955.4,298.05,339.14,339.94
954.15,296.32,339.47,341.34
953.16,296.81,337.88,340.26
957.04,296.74,339.95,340.81
952.55,297.78,340.05,339.33
953.62,297.35,340.73,339.3
955.44,296.33,339.54,340.95
954.1,295.48,339.52,339.45
957.68,296.79,340.82,339.9
957.78,297.02,340.45,340.26
953.46,297.68,339.68,338.99
953.28,296.61,340.53,340.11
958.08,295.88,340.54,341.51
952.02,297.88,338.13,340.93
954.63,296,339.1,341.04
956.2,296.71,340.12,341.46
953.03,298.25,338.99,341.45
955.88,296.19,338.12,340.7
957.23,298.72,338.94,341.3
956.7,299.48,338.49,340.74
957.2,299.2,339.95,340.34
955.69,297.45,339.57,339.65
950.57,297.91,339.21,338.73
953.24,296.11,340.09,338.67
954.11,296.9,339.3,339.79
954.7,296.75,340.93,340
953.95,297.19,339.79,339.93
955.14,295.93,339.95,341.94
956.19,297.06,340.1,339.68
953.65,296.48,339.3,339.63
952.59,296.98,339.63,338.55
954.58,295.98,340.01,339.34
958.4,296.48,339.6,340.21
956.68,298.96,339.61,341.02
954.53,297.98,339.45,340.15
952.33,296.57,338.52,341.03
953.26,295.62,339.6,338.38
951.11,296.31,339.25,339.2
956.58,295.64,340.03,340.12
955.72,297.2,338.99,340.56
956.75,298.32,340.18,341.35
955.84,298.18,340.53,340.88
954.96,297.18,339.18,339.39
956.63,297.52,339.1,340.49
956.87,296.42,340.26,341.31
958.02,297.43,339.31,341.31
955.48,298.97,340.58,339.02
954.58,297.04,340.11,340.1
955.71,296.48,340.08,341.93
955.14,296.18,339.1,341.22
955.29,297.6,340.6,341.03
955.41,296.84,339.77,341.82
954.74,298.85,339.47,339.62
957.6,296.75,340.71,340.91
957.02,298.2,339.77,340.49
953.74,299.66,341.17,338.45
952.39,296.43,340.6,339.63
954.23,296.21,339.15,341.24
955.88,297.17,340.87,340.42
954.99,296.34,340.41,340.1
957.33,297.31,341.07,340.33
954.02,297.8,338.13,341.4
954.43,297.6,339.95,340.38
952.64,297.79,339.69,339.74
957.24,296.91,340.64,340.92
952.06,298.45,339.45,338.65
953.4,298.08,338.95,338.31
954.86,296.47,339.94,339.54
954.67,297.24,339.75,340.78
957.11,297.79,339.51,339.42
952.39,298.54,339.47,339.03
955.34,295.62,339.47,340.39
955.5,297.91,339.94,339.63
953.78,296.62,339.89,338.62
953.69,296.81,338.86,338.06
957.74,297.19,340.77,340.69
954.96,299.17,338.86,341.59
952.56,295.85,339.29,339.23
953.64,295.93,339.63,338.86
957.47,296.6,340.5,341.7
957.04,298.32,340.54,340.05
957.64,298.52,341.02,341.51
955.48,298.34,340.26,340.87
954.51,296.8,340.4,341.27
954.1,295.07,340.17,340.96
955.29,295.38,340.06,339.18
957.64,296.32,341.16,339.52
954.06,297.48,339.77,340.58
956.12,296.17,340.41,339.79
953.35,298.01,338.92,338.82
955.75,295.96,340.38,339.81
951.74,296.08,340.34,338.56
954.68,295.81,340.25,341.04
953.64,296.49,340.09,339.93
955.39,296.19,339.93,339.14
956.39,296.32,339.65,340.32
953.33,298.78,339.78,340.52
953.65,296.92,338.83,340.62
960.51,296.31,339.78,341.67
956.75,298.62,340.08,338.33
957.2,299.02,339.56,341.19
958.54,298.78,341.13,341.88
956.75,299.55,340.93,340.99
955.85,298.59,339.47,341.35
958.54,299.76,338.99,341.2
956.36,299.88,339,341.34
955.04,299.88,339.31,340.36
954.48,296.99,340.06,340.05
953.8,296.44,339.67,339.31
954.77,296.8,339.47,338.83
952.39,296.27,339.39,340.82
952.57,295.68,339.55,339.72
953.55,296.48,339.84,339.95
959.67,297.06,339.61,341.78
959.15,297.8,340.01,340.88
955.85,299.77,340,341.19
954.14,298.23,339.62,340.56
954.49,296.19,339.34,340.55
958.54,296.97,339.76,340.84
956.87,299.62,339.31,339.41
956.79,299.6,339.95,341.26
956.59,299.17,339.24,341.18
958.3,299.46,340.55,340.8
954.13,299.02,340.1,340.52
953.52,297.61,340.92,340.04
954.33,297.91,340.29,339.95
958.09,297.92,341.13,341.82
954.04,298.88,338.66,341.33
952.37,296.99,338.52,341.04
953.73,295.63,339.31,341.08
955.33,296.9,340.1,341.31
951.24,295.33,339.1,340.65
952.67,295.42,339.52,341.03
952.39,295.9,339.31,340.55
958.54,297.05,340.95,340.81
955.98,299.32,339.3,341.07
953.37,299.6,339.73,341.35
953.12,299.31,340.1,339.33
953.29,297.3,340.58,338.67
953.22,296.48,339.48,340.26
956.29,295.62,341.04,341.04
955.47,297.46,340.59,340.61
951.18,297.06,340.54,340.3
953.76,297.26,339.14,341.07
953.35,297.02,339.61,339.41
954.08,296.08,340.73,340.1
952.58,295.07,340.22,340.08
952.06,296.03,339.6,340.77
956.34,296.08,339.24,340.82
954.4,299.31,339.34,340.9
950.64,297.38,338.42,340.69
955.47,295.4,341.66,340.88
955.4,295.91,340.26,340.69
954.68,298.59,339.8,339.59
951.14,296.13,339.56,338.54
952.96,296.15,339.63,338.6
957.25,298.71,340.01,340.1
954.55,299.68,340.12,340.63
953.93,299.52,340.3,340.85
953.06,296.64,340.09,339.4
954.67,296.98,341.02,340.11
951.21,297.6,339.14,339.73
955.36,297.21,339.63,341.03
952.84,299.03,339.94,339.44
952.72,295.93,336.78,340.77
956.34,296.35,340.02,340.99
956.79,299.31,339.23,340.98
953.38,299.84,340.36,340.61
950.78,297.86,339.53,338.64
955.47,295.96,340.01,340.88
954.24,297.27,340.41,339.28
953.87,296.71,338.34,341.15
956.95,297.09,340.73,341.58
951.76,299.05,339.64,339.23
954.58,295.72,340.71,341.22
955.41,295.51,340.86,339
954.28,297.47,339.73,339.08
953.62,298.53,338.73,340.85
956.21,298.49,338.83,341.02
955.46,297.95,339.76,341.25
953.21,298.78,340.25,340.25
951.69,296.69,338.82,338.71
952.8,295.98,340.36,336.65
952.9,298.59,340.14,338.44
952.25,297.12,339.77,338.52
954.17,296.35,341.37,339.31
952.32,297.48,339.3,336.95
955,298.05,340.73,340.38
953.74,298.36,340.34,341.11
954.9,297.65,340.07,339.33
956.73,296.49,339.41,340.88
958.23,299.39,339.18,340.58
955.17,299.45,334.68,341.08
954.35,296.72,339.78,338.81
952.75,296.87,339.51,338.92
956.87,296.19,340.9,340.19
958.18,299.07,340.28,340.94
955.76,299.31,339.59,340.86
951.93,297.87,339.81,340.72
953.6,295.78,340.96,340.56
953.21,295.02,339.99,341.15
952.45,295.7,337.55,341.55
954.22,298.14,339.49,341.19
955.19,298.61,341.19,340.4
958.05,297.59,340.25,340.87
957.01,298.9,340.57,341.51
955.08,298.32,337.94,341.19
956.92,298.39,340.97,341.3
955.03,299.46,340.24,339.94
956.4,298.59,340.74,340.26
956.35,299.75,338.22,340.26
957.17,299.46,341.01,340.9
954.49,299.87,340.21,339.7
957.81,298.32,341.15,341.62
954.28,299.41,338.33,340.91
954.37,299.03,338.3,341.14
952.92,299.57,338.34,341.5
957.05,298.83,340.26,341.67
955.44,299.78,340.36,340.34
957.31,298.03,341.06,341.51
955.33,298.8,338.15,341.04
956.82,298.86,338.41,341.98
955.87,298.75,339.41,341.2
953.7,298.58,339.84,336.65
956.46,297.54,340.7,341.38
954.63,298.91,340.26,339.67
953.91,298.56,338.64,340.41
956.57,298.47,340.03,341.34
950.91,299.03,337.39,339.3
957.2,297.01,340.31,340.15
957.55,299.42,340.86,341.67
954.99,299.11,339.47,340.33
953.67,298.9,339.47,340
952.31,298.02,340.42,339.76
955.44,296.02,340.24,341.35
954.64,298.28,341.05,339.91
957.77,299.31,340.31,341.37
958.5,298.88,340.89,341.61
956.01,299.46,340.98,340.29
956.32,298.02,339.21,341.42
957.2,298.59,338.31,341.28
956.96,298.59,341.26,340.31
953.24,298.66,339.45,339.7
951.59,298.43,339.76,341.49
956.69,296.92,339.63,341.35
953.25,299.05,339.59,341.82
956.3,298.88,340.76,340.95
954.44,298.49,339.62,340.78
955.4,296.95,341.37,341.19
958.54,299.16,339.99,341.73
954.52,299.02,339.8,340.87
954.77,298.16,339.94,341.09
954.24,298.03,340.15,341.29
954.66,298.12,340.06,340.59
950.22,299.39,338.99,341
954.59,296.19,339.63,341.03
953.69,299.15,340.4,341.19
954.6,297.75,339.38,341.52
951.65,298.85,337.78,339.75
952.75,298.03,338.24,339.88
955.88,297.84,340.7,339.59
956.07,298.59,340.62,341.33
953.07,299.53,338.83,338.94
952.58,299.28,340.11,338.92
954.72,297.96,340.94,340.24
955.85,298.88,340.73,341.51
949.63,299.49,339.4,339.89
951.57,295.13,339.2,340.42
953.28,297.7,340.1,340.87
953.73,297.74,338.99,340.71
953.95,299.4,340.3,341.07
953.8,297.61,339.7,341.64
953.51,299.12,339.93,339.88
956.57,298.2,340.89,341.08
956.65,299.6,340.83,341.84
955.21,298.93,339.21,341.35
